innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Akash Madhwal,4.0,0,57,1,14.25,7,3,0
1,Mumbai Indians,G Coetzee,4.0,0,42,1,10.5,13,3,0
1,Mumbai Indians,HH Pandya,1.0,0,13,0,13.0,2,2,0
1,Mumbai Indians,JJ Bumrah,4.0,0,21,5,5.25,12,0,0
1,Mumbai Indians,Mohammad Nabi,1.0,0,7,0,7.0,2,0,0
1,Mumbai Indians,R Shepherd,2.0,0,22,0,11.0,0,0,0
1,Mumbai Indians,S Gopal,4.0,0,32,1,8.0,7,0,0
2,Royal Challengers Bengaluru,Akash Deep,3.3,0,55,1,15.71,6,2,0
2,Royal Challengers Bengaluru,GJ Maxwell,1.0,0,17,0,17.0,0,0,0
2,Royal Challengers Bengaluru,Mohammed Siraj,3.0,0,37,0,12.33,7,0,0
2,Royal Challengers Bengaluru,RJW Topley,3.0,0,34,0,11.33,8,1,0
2,Royal Challengers Bengaluru,Vijaykumar Vyshak,3.0,0,32,1,10.67,6,0,0
2,Royal Challengers Bengaluru,WG Jacks,2.0,0,24,1,12.0,2,0,0
