innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,36,6.2
1,Mumbai Indians,2,SA Yadav,90,12.4
1,Mumbai Indians,3,E Lewis,91,13.4
1,Mumbai Indians,4,HH Pandya,119,16.5
1,Mumbai Indians,5,KA Pollard,151,20.1
2,Sunrisers Hyderabad,1,WP Saha,40,4.6
2,Sunrisers Hyderabad,2,MJ Guptill,57,6.1
2,Sunrisers Hyderabad,3,KS Williamson,65,8.1
2,Sunrisers Hyderabad,4,V Shankar,98,14.2
2,Sunrisers Hyderabad,5,Abhishek Sharma,105,15.3
2,Sunrisers Hyderabad,6,Mohammad Nabi,154,20.4
