innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,49,2,30,9.8,5,6
1,Mumbai Indians,middle,69,2,54,7.67,7,17
1,Mumbai Indians,powerplay,44,1,36,7.33,9,20
2,Sunrisers Hyderabad,death,56,1,30,11.2,8,6
2,Sunrisers Hyderabad,middle,47,3,54,5.22,3,19
2,Sunrisers Hyderabad,powerplay,59,2,36,9.83,10,14
