innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RG Sharma,24,18,Q de Kock,11,14,36,32
1,Mumbai Indians,2,SA Yadav,23,17,Q de Kock,25,21,54,38
1,Mumbai Indians,3,E Lewis,1,6,Q de Kock,0,0,1,6
1,Mumbai Indians,4,Q de Kock,10,9,HH Pandya,18,10,28,19
1,Mumbai Indians,5,Q de Kock,21,12,KA Pollard,10,9,32,20
1,Mumbai Indians,6,Q de Kock,2,2,KH Pandya,9,3,11,5
2,Sunrisers Hyderabad,1,WP Saha,25,15,MJ Guptill,14,9,40,24
2,Sunrisers Hyderabad,2,MJ Guptill,1,2,MK Pandey,16,5,17,7
2,Sunrisers Hyderabad,3,KS Williamson,3,7,MK Pandey,5,5,8,12
2,Sunrisers Hyderabad,4,V Shankar,12,17,MK Pandey,20,20,33,37
2,Sunrisers Hyderabad,5,Abhishek Sharma,2,3,MK Pandey,5,4,7,7
2,Sunrisers Hyderabad,6,Mohammad Nabi,31,20,MK Pandey,17,11,49,31
2,Sunrisers Hyderabad,7,MK Pandey,8,2,Rashid Khan,0,0,8,2
