match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,2.0,0,11,0,5.5,5,1,0
19,2019-04-06,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,21,2,5.25,12,1,0
24,2019-04-10,Kings XI Punjab,Wankhede Stadium,4.0,0,27,0,6.75,12,0,0
27,2019-04-13,Rajasthan Royals,Wankhede Stadium,4.0,0,34,1,8.5,6,0,0
31,2019-04-15,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,31,0,7.75,9,0,0
34,2019-04-18,Delhi Capitals,Arun Jaitley Stadium,4.0,0,19,3,4.75,15,2,0
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,29,3,7.25,10,0,0
44,2019-04-26,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,21,0,5.25,7,0,0
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,4.0,0,54,1,13.5,7,1,0
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,21,0,5.25,10,0,0
56,2019-05-05,Kolkata Knight Riders,Wankhede Stadium,1.0,0,12,0,12.0,4,0,0
57,2019-05-07,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,14,2,3.5,13,0,0
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,4.0,0,14,1,3.5,13,0,0
