innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,A Nehra,4.0,0,41,1,10.25,3,0,1
1,Pune Warriors,B Kumar,4.0,0,22,1,5.5,6,0,0
1,Pune Warriors,M Kartik,2.0,0,16,0,8.0,4,0,0
1,Pune Warriors,MN Samuels,3.0,0,33,1,11.0,5,0,0
1,Pune Warriors,SC Ganguly,3.0,0,39,0,13.0,1,0,0
1,Pune Warriors,WD Parnell,4.0,1,25,1,6.25,11,0,0
2,Deccan Chargers,A Ashish Reddy,3.0,0,32,1,10.67,3,0,1
2,Deccan Chargers,A Mishra,3.0,0,20,0,6.67,7,0,0
2,Deccan Chargers,Ankit Sharma,2.0,0,9,1,4.5,5,0,0
2,Deccan Chargers,DW Steyn,4.0,0,46,0,11.5,7,0,1
2,Deccan Chargers,JP Duminy,3.0,0,25,0,8.33,5,3,0
2,Deccan Chargers,S Dhawan,1.0,0,9,1,9.0,3,0,0
2,Deccan Chargers,V Pratap Singh,4.0,0,31,1,7.75,10,0,0
