innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,PA Patel,0,1,S Dhawan,0,0,0,1
1,Deccan Chargers,2,CL White,9,9,S Dhawan,13,18,23,27
1,Deccan Chargers,3,KC Sangakkara,82,52,CL White,65,35,157,86
1,Deccan Chargers,4,CL White,0,1,JP Duminy,0,0,0,1
1,Deccan Chargers,5,JP Duminy,4,3,BB Samantray,2,2,6,5
2,Pune Warriors,1,MK Pandey,0,1,MJ Clarke,0,0,0,1
2,Pune Warriors,2,SC Ganguly,45,38,MJ Clarke,41,31,90,69
2,Pune Warriors,3,SPD Smith,6,4,SC Ganguly,0,2,6,6
2,Pune Warriors,4,RV Uthappa,26,18,SPD Smith,34,21,62,37
2,Pune Warriors,5,SPD Smith,7,2,M Manhas,7,4,14,6
2,Pune Warriors,6,MN Samuels,1,1,SPD Smith,0,0,1,1
