innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Deccan Chargers,PA Patel,0,1,0,0,0.0,b MN Samuels,1
1,Deccan Chargers,S Dhawan,13,18,2,0,72.22,b B Kumar,2
1,Deccan Chargers,CL White,74,45,4,4,164.44,c SPD Smith b WD Parnell,3
1,Deccan Chargers,KC Sangakkara,82,52,10,2,157.69,b A Nehra,4
1,Deccan Chargers,JP Duminy,4,3,0,0,133.33,not out,5
1,Deccan Chargers,BB Samantray,2,2,0,0,100.0,not out,6
2,Pune Warriors,MK Pandey,0,1,0,0,0.0,c KC Sangakkara b Ankit Sharma,1
2,Pune Warriors,MJ Clarke,41,31,7,0,132.26,"run out (A Mishra, PA Patel)",2
2,Pune Warriors,SC Ganguly,45,40,5,1,112.5,c CL White b S Dhawan,3
2,Pune Warriors,SPD Smith,47,27,3,2,174.07,not out,4
2,Pune Warriors,RV Uthappa,26,18,1,1,144.44,c DJ Harris b A Ashish Reddy,5
2,Pune Warriors,M Manhas,7,4,0,1,175.0,c KC Sangakkara b V Pratap Singh,6
2,Pune Warriors,MN Samuels,1,1,0,0,100.0,not out,7
