match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2023-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,21,0,10.5,3,0,0
10,2023-04-07,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,18,3,4.5,15,0,0
15,2023-04-10,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,35,0,8.75,4,0,0
21,2023-04-15,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,32,1,10.67,6,0,0
30,2023-04-22,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,16,2,4.0,13,0,0
38,2023-04-28,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,0,13,0,13.0,2,1,0
43,2023-05-01,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,21,0,5.25,8,0,0
51,2023-05-07,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,0,9.5,5,0,0
58,2023-05-13,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,24,2,6.0,12,0,0
63,2023-05-16,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,27,0,6.75,10,0,0
68,2023-05-20,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,30,1,7.5,8,0,0
72,2023-05-24,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,38,0,9.5,6,0,0
