match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2023-04-01,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15,13,0,1,115.38,not out,4
6,2023-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",9,9,0,1,100.0,c RA Jadeja b MM Ali,4
10,2023-04-07,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",34,23,4,1,147.83,c Anmolpreet Singh b Umran Malik,4
15,2023-04-10,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",0,2,0,0,0.0,c KD Karthik b WD Parnell,4
21,2023-04-15,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,17,2,0,105.88,c M Shahrukh Khan b K Rabada,4
26,2023-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4,2,1,0,200.0,not out,7
30,2023-04-22,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23,23,2,1,100.0,st WP Saha b Noor Ahmad,3
38,2023-04-28,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",5,2,1,0,250.0,not out,7
43,2023-05-01,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",14,11,3,0,127.27,c V Kohli b GJ Maxwell,3
45,2023-05-03,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,c AM Rahane b M Theekshana,4
51,2023-05-07,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0,1,0,0,0.0,c DA Miller b MM Sharma,8
63,2023-05-16,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",49,42,1,1,116.67,retired hurt,4
68,2023-05-20,Kolkata Knight Riders,"Eden Gardens, Kolkata",9,8,0,1,112.5,c RK Singh b SP Narine,5
72,2023-05-24,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",8,11,1,0,72.73,c TH David b PP Chawla,3
