match_number,date,opponent,catches,stumpings,run_outs
4,2021-04-12,Punjab Kings,1,0,0
18,2021-04-24,Kolkata Knight Riders,1,0,0
24,2021-04-29,Mumbai Indians,1,0,0
36,2021-09-25,Delhi Capitals,1,0,0
