innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,Q de Kock,8,3,KL Rahul,0,0,8,3
1,Lucknow Super Giants,2,MP Stoinis,0,4,KL Rahul,3,5,3,9
1,Lucknow Super Giants,3,KL Rahul,57,31,DJ Hooda,50,31,115,61
1,Lucknow Super Giants,4,N Pooran,11,11,KL Rahul,11,7,24,18
1,Lucknow Super Giants,5,A Badoni,12,8,KL Rahul,5,5,23,13
1,Lucknow Super Giants,6,KH Pandya,15,11,A Badoni,6,5,23,16
2,Rajasthan Royals,1,YBK Jaiswal,24,17,JC Buttler,34,18,60,35
2,Rajasthan Royals,2,SV Samson,0,1,YBK Jaiswal,0,1,0,2
2,Rajasthan Royals,3,R Parag,14,11,SV Samson,4,4,18,15
2,Rajasthan Royals,4,Dhruv Jurel,52,34,SV Samson,67,28,121,62
