match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2011-04-16,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,29,4,7.25,9,1,0
23,2011-04-21,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",2.0,0,19,0,9.5,2,0,0
26,2011-04-23,Delhi Daredevils,Feroz Shah Kotla,1.0,0,13,0,13.0,1,0,0
37,2011-04-30,Kolkata Knight Riders,Eden Gardens,2.0,0,13,0,6.5,5,0,0
40,2011-05-02,Mumbai Indians,Wankhede Stadium,1.0,0,10,0,10.0,1,0,0
51,2011-05-08,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2.1,0,17,0,7.85,3,0,0
60,2011-05-15,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,0,34,1,8.5,8,0,0
63,2011-05-17,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,4.0,0,30,1,7.5,6,0,0
67,2011-05-21,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,4.0,0,24,1,6.0,8,1,0
