innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,MEK Hussey,54,43,4,2,125.58,b JH Kallis,1
1,Chennai Super Kings,M Vijay,42,32,4,1,131.25,c Shakib Al Hasan b R Bhatia,2
1,Chennai Super Kings,SK Raina,73,38,3,5,192.11,c B Lee b Shakib Al Hasan,3
1,Chennai Super Kings,MS Dhoni,14,9,2,0,155.56,not out,4
2,Kolkata Knight Riders,MS Bisla,89,48,8,5,185.42,c S Badrinath b JA Morkel,1
2,Kolkata Knight Riders,G Gambhir,2,4,0,0,50.0,b BW Hilfenhaus,2
2,Kolkata Knight Riders,JH Kallis,69,49,7,1,140.82,c RA Jadeja b BW Hilfenhaus,3
2,Kolkata Knight Riders,LR Shukla,3,6,0,0,50.0,c MEK Hussey b DJ Bravo,4
2,Kolkata Knight Riders,YK Pathan,1,2,0,0,50.0,c S Badrinath b R Ashwin,5
2,Kolkata Knight Riders,Shakib Al Hasan,11,7,1,0,157.14,not out,6
2,Kolkata Knight Riders,MK Tiwary,9,3,2,0,300.0,not out,7
