innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,57,2,30,11.4,6,7
1,Royal Challengers Bangalore,middle,80,0,54,8.89,7,7
1,Royal Challengers Bangalore,powerplay,48,1,36,8.0,7,13
2,Rising Pune Supergiants,death,57,5,30,11.4,7,8
2,Rising Pune Supergiants,middle,79,1,54,8.78,8,8
2,Rising Pune Supergiants,powerplay,36,3,36,6.0,5,18
