innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,80,63,7,2,126.98,c AM Rahane b NLTC Perera,1
1,Royal Challengers Bangalore,KL Rahul,7,10,1,0,70.0,c I Sharma b NLTC Perera,2
1,Royal Challengers Bangalore,AB de Villiers,83,46,6,4,180.43,c Ankit Sharma b NLTC Perera,3
1,Royal Challengers Bangalore,SR Watson,1,1,0,0,100.0,not out,4
1,Royal Challengers Bangalore,SN Khan,2,1,0,0,200.0,not out,5
2,Rising Pune Supergiants,AM Rahane,60,46,8,0,130.43,st KL Rahul b T Shamsi,1
2,Rising Pune Supergiants,F du Plessis,2,3,0,0,66.67,c HV Patel b KW Richardson,2
2,Rising Pune Supergiants,KP Pietersen,0,1,0,0,0.0,retired hurt,3
2,Rising Pune Supergiants,SPD Smith,4,3,1,0,133.33,run out (V Kohli),4
2,Rising Pune Supergiants,MS Dhoni,41,38,3,0,107.89,c AB de Villiers b HV Patel,5
2,Rising Pune Supergiants,NLTC Perera,34,13,3,3,261.54,c Mandeep Singh b SR Watson,6
2,Rising Pune Supergiants,R Bhatia,21,11,1,1,190.91,c SR Watson b KW Richardson,7
2,Rising Pune Supergiants,R Ashwin,0,1,0,0,0.0,c HV Patel b SR Watson,8
2,Rising Pune Supergiants,Ankit Sharma,3,3,0,0,100.0,not out,9
2,Rising Pune Supergiants,M Ashwin,0,1,0,0,0.0,c AB de Villiers b KW Richardson,10
