innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,AM Rahane,1,3,RD Gaikwad,3,3,4,6
1,Chennai Super Kings,2,RD Gaikwad,34,16,DJ Mitchell,11,10,45,26
1,Chennai Super Kings,3,RA Jadeja,16,19,RD Gaikwad,34,20,52,39
1,Chennai Super Kings,4,S Dube,66,27,RD Gaikwad,36,20,104,47
1,Chennai Super Kings,5,RD Gaikwad,1,1,MS Dhoni,4,1,5,2
2,Lucknow Super Giants,1,Q de Kock,0,3,KL Rahul,0,0,0,3
2,Lucknow Super Giants,2,MP Stoinis,16,11,KL Rahul,16,14,33,25
2,Lucknow Super Giants,3,D Padikkal,13,19,MP Stoinis,38,20,55,38
2,Lucknow Super Giants,4,MP Stoinis,34,19,N Pooran,34,15,70,33
2,Lucknow Super Giants,5,DJ Hooda,17,6,MP Stoinis,36,13,55,18
