innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,5,3,Royal Challengers Bangalore,DA Miller,Mohammed Siraj,J Madanagopal,,upheld,False
2,17,2,Rajasthan Royals,D Padikkal,Mustafizur Rahman,J Madanagopal,,struck down,False
