innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,JC Buttler,8,8,2,0,100.0,b Mohammed Siraj,1
1,Rajasthan Royals,M Vohra,7,9,1,0,77.78,c KW Richardson b KA Jamieson,2
1,Rajasthan Royals,SV Samson,21,18,2,1,116.67,c GJ Maxwell b Washington Sundar,3
1,Rajasthan Royals,DA Miller,0,2,0,0,0.0,lbw b Mohammed Siraj,4
1,Rajasthan Royals,S Dube,46,32,5,2,143.75,c GJ Maxwell b KW Richardson,5
1,Rajasthan Royals,R Parag,25,16,4,0,156.25,c YS Chahal b HV Patel,6
1,Rajasthan Royals,R Tewatia,40,23,4,2,173.91,c Shahbaz Ahmed b Mohammed Siraj,7
1,Rajasthan Royals,CH Morris,10,7,0,1,142.86,c YS Chahal b HV Patel,8
1,Rajasthan Royals,S Gopal,7,4,0,1,175.0,not out,9
1,Rajasthan Royals,C Sakariya,0,1,0,0,0.0,c AB de Villiers b HV Patel,10
2,Royal Challengers Bangalore,V Kohli,72,47,6,3,153.19,not out,1
2,Royal Challengers Bangalore,D Padikkal,101,52,11,6,194.23,not out,2
