innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rising Pune Supergiant,AM Rahane,22,20,0,1,110.0,c Yuvraj Singh b Bipul Sharma,1
1,Rising Pune Supergiant,RA Tripathi,1,4,0,0,25.0,run out (Bipul Sharma),2
1,Rising Pune Supergiant,SPD Smith,34,39,0,0,87.18,c Bipul Sharma b S Kaul,3
1,Rising Pune Supergiant,BA Stokes,39,25,1,3,156.0,b Rashid Khan,4
1,Rising Pune Supergiant,MS Dhoni,31,21,2,2,147.62,c NV Ojha b S Kaul,5
1,Rising Pune Supergiant,DT Christian,4,2,1,0,200.0,c Rashid Khan b S Kaul,6
1,Rising Pune Supergiant,MK Tiwary,9,5,1,0,180.0,"run out (DA Warner, B Kumar)",7
1,Rising Pune Supergiant,Washington Sundar,1,3,0,0,33.33,not out,8
1,Rising Pune Supergiant,SN Thakur,0,1,0,0,0.0,c DA Warner b S Kaul,9
2,Sunrisers Hyderabad,DA Warner,40,34,4,1,117.65,c SN Thakur b BA Stokes,1
2,Sunrisers Hyderabad,S Dhawan,19,12,2,1,158.33,b BA Stokes,2
2,Sunrisers Hyderabad,KS Williamson,4,2,1,0,200.0,c MS Dhoni b BA Stokes,3
2,Sunrisers Hyderabad,Yuvraj Singh,47,43,4,2,109.3,c RA Tripathi b JD Unadkat,4
2,Sunrisers Hyderabad,MC Henriques,4,6,0,0,66.67,b Imran Tahir,5
2,Sunrisers Hyderabad,NV Ojha,9,9,0,1,100.0,c BA Stokes b JD Unadkat,6
2,Sunrisers Hyderabad,Bipul Sharma,8,7,0,0,114.29,c BA Stokes b JD Unadkat,7
2,Sunrisers Hyderabad,Rashid Khan,3,4,0,0,75.0,c & b JD Unadkat,8
2,Sunrisers Hyderabad,B Kumar,0,1,0,0,0.0,c MK Tiwary b JD Unadkat,9
2,Sunrisers Hyderabad,S Kaul,0,2,0,0,0.0,not out,10
