innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,JH Kallis,1,1.1
1,Kolkata Knight Riders,2,G Gambhir,11,2.4
1,Kolkata Knight Riders,3,MK Pandey,75,11.6
1,Kolkata Knight Riders,4,RV Uthappa,132,17.6
1,Kolkata Knight Riders,5,YK Pathan,157,20.4
2,Delhi Daredevils,1,M Vijay,10,1.5
2,Delhi Daredevils,2,MA Agarwal,39,4.6
2,Delhi Daredevils,3,LRPL Taylor,60,7.6
2,Delhi Daredevils,4,KD Karthik,118,15.3
2,Delhi Daredevils,5,MK Tiwary,127,16.6
2,Delhi Daredevils,6,JDS Neesham,161,20.2
