innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,AS Joseph,4.0,0,33,2,8.25,8,0,0
1,Gujarat Titans,HH Pandya,3.0,0,28,0,9.33,5,0,0
1,Gujarat Titans,J Little,4.0,0,41,1,10.25,9,0,0
1,Gujarat Titans,Mohammed Shami,4.0,0,29,2,7.25,12,0,1
1,Gujarat Titans,Rashid Khan,4.0,0,26,2,6.5,9,0,0
1,Gujarat Titans,Yash Dayal,1.0,0,14,0,14.0,2,0,0
2,Chennai Super Kings,DL Chahar,4.0,0,29,0,7.25,8,0,0
2,Chennai Super Kings,MJ Santner,4.0,0,32,0,8.0,7,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,28,1,7.0,8,0,0
2,Chennai Super Kings,RS Hangargekar,4.0,0,36,3,9.0,10,3,1
2,Chennai Super Kings,TU Deshpande,3.2,0,51,1,15.3,4,1,1
