innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,45,3,30,9.0,4,7
1,Chennai Super Kings,middle,82,2,54,9.11,10,21
1,Chennai Super Kings,powerplay,51,2,36,8.5,9,17
2,Gujarat Titans,death,71,2,41,10.39,9,13
2,Gujarat Titans,middle,50,2,40,7.5,5,12
2,Gujarat Titans,powerplay,61,1,35,10.46,9,12
