innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,DP Conway,1,6,RD Gaikwad,12,8,14,14
1,Chennai Super Kings,2,MM Ali,23,17,RD Gaikwad,12,5,36,21
1,Chennai Super Kings,3,BA Stokes,7,6,RD Gaikwad,13,5,20,11
1,Chennai Super Kings,4,AT Rayudu,12,12,RD Gaikwad,39,19,51,31
1,Chennai Super Kings,5,S Dube,9,13,RD Gaikwad,16,13,30,26
1,Chennai Super Kings,6,RA Jadeja,1,2,S Dube,1,1,2,3
1,Chennai Super Kings,7,MS Dhoni,1,1,S Dube,9,4,10,5
1,Chennai Super Kings,8,MJ Santner,1,3,MS Dhoni,13,6,15,9
2,Gujarat Titans,1,WP Saha,25,16,Shubman Gill,9,8,37,23
2,Gujarat Titans,2,B Sai Sudharsan,22,17,Shubman Gill,29,18,53,34
2,Gujarat Titans,3,HH Pandya,8,11,Shubman Gill,13,5,21,16
2,Gujarat Titans,4,V Shankar,13,12,Shubman Gill,12,5,27,17
2,Gujarat Titans,5,V Shankar,14,9,R Tewatia,4,9,18,18
2,Gujarat Titans,6,R Tewatia,11,5,Rashid Khan,10,3,26,8
