match_number,date,opponent,catches,stumpings,run_outs
22,2016-04-26,Sunrisers Hyderabad,1,0,1
33,2016-05-05,Delhi Daredevils,2,0,0
35,2016-05-07,Royal Challengers Bangalore,1,0,0
49,2016-05-17,Delhi Daredevils,1,0,0
