match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
10,2016-04-17,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",8,9,1,0,88.89,c MM Sharma b Sandeep Sharma,4
16,2016-04-22,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,34,13,3,3,261.54,c Mandeep Singh b SR Watson,6
20,2016-04-24,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,12,9,0,1,133.33,b R Sathish,4
25,2016-04-29,Gujarat Lions,Maharashtra Cricket Association Stadium,3,2,0,0,150.0,not out,5
29,2016-05-01,Mumbai Indians,Maharashtra Cricket Association Stadium,12,9,0,1,133.33,not out,6
33,2016-05-05,Delhi Daredevils,Feroz Shah Kotla,14,5,0,2,280.0,not out,5
35,2016-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,14,8,1,1,175.0,c SR Watson b CJ Jordan,5
40,2016-05-10,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17,13,0,1,130.77,c MC Henriques b A Nehra,7
45,2016-05-14,Kolkata Knight Riders,Eden Gardens,13,11,0,1,118.18,c MK Pandey b PP Chawla,7
53,2016-05-21,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,23,14,2,1,164.29,c WP Saha b MM Sharma,7
