innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Brijesh Sharma,4.0,0,47,2,11.75,10,2,0
1,Rajasthan Royals,D Ferreira,1.0,0,11,0,11.0,1,0,0
1,Rajasthan Royals,JC Archer,3.0,0,46,0,15.33,4,5,1
1,Rajasthan Royals,RA Jadeja,4.0,0,34,1,8.5,5,0,0
1,Rajasthan Royals,TU Deshpande,4.0,0,52,0,13.0,7,3,0
1,Rajasthan Royals,Yash Raj Punja,4.0,0,37,1,9.25,4,2,0
2,Gujarat Titans,JO Holder,2.3,0,12,3,4.8,8,0,0
2,Gujarat Titans,K Rabada,3.0,0,33,2,11.0,9,0,0
2,Gujarat Titans,Mohammed Siraj,4.0,0,55,1,13.75,8,2,0
2,Gujarat Titans,R Sai Kishore,1.0,0,8,0,8.0,1,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,33,4,8.25,11,0,0
2,Gujarat Titans,Washington Sundar,2.0,0,10,0,5.0,6,0,0
