innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,MA Agarwal,1,3,0,0,33.33,c S Dhawan b B Kumar,1
1,Delhi Daredevils,SS Iyer,60,40,3,5,150.0,c DA Warner b P Kumar,2
1,Delhi Daredevils,JP Duminy,54,41,5,2,131.71,b DW Steyn,3
1,Delhi Daredevils,Yuvraj Singh,9,13,0,0,69.23,c DA Warner b A Ashish Reddy,4
1,Delhi Daredevils,AD Mathews,15,11,0,1,136.36,not out,5
1,Delhi Daredevils,KM Jadhav,19,12,1,1,158.33,not out,6
2,Sunrisers Hyderabad,DA Warner,28,20,4,0,140.0,c & b JP Duminy,1
2,Sunrisers Hyderabad,S Dhawan,18,18,3,0,100.0,b JP Duminy,2
2,Sunrisers Hyderabad,RS Bopara,41,30,1,3,136.67,c MK Tiwary b JP Duminy,3
2,Sunrisers Hyderabad,KL Rahul,24,21,0,2,114.29,b AD Mathews,4
2,Sunrisers Hyderabad,NV Ojha,12,10,1,0,120.0,c JP Duminy b Imran Tahir,5
2,Sunrisers Hyderabad,EJG Morgan,1,2,0,0,50.0,b JP Duminy,6
2,Sunrisers Hyderabad,A Ashish Reddy,15,8,1,1,187.5,run out (NM Coulter-Nile),7
2,Sunrisers Hyderabad,KV Sharma,19,10,0,2,190.0,c AD Mathews b NM Coulter-Nile,8
2,Sunrisers Hyderabad,P Kumar,1,1,0,0,100.0,not out,9
