innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,MA Agarwal,1,3,SS Iyer,13,10,15,13
1,Delhi Daredevils,2,JP Duminy,26,26,SS Iyer,47,30,78,56
1,Delhi Daredevils,3,JP Duminy,28,15,Yuvraj Singh,9,12,39,27
1,Delhi Daredevils,4,Yuvraj Singh,0,1,AD Mathews,0,0,0,1
1,Delhi Daredevils,5,KM Jadhav,19,12,AD Mathews,15,11,35,23
2,Sunrisers Hyderabad,1,DA Warner,28,19,S Dhawan,18,18,50,37
2,Sunrisers Hyderabad,2,RS Bopara,1,1,DA Warner,0,1,1,2
2,Sunrisers Hyderabad,3,KL Rahul,24,21,RS Bopara,14,16,38,37
2,Sunrisers Hyderabad,4,NV Ojha,12,10,RS Bopara,19,10,31,20
2,Sunrisers Hyderabad,5,RS Bopara,7,3,EJG Morgan,1,1,8,4
2,Sunrisers Hyderabad,6,A Ashish Reddy,1,1,EJG Morgan,0,1,1,2
2,Sunrisers Hyderabad,7,A Ashish Reddy,14,7,KV Sharma,16,7,30,14
2,Sunrisers Hyderabad,8,KV Sharma,3,3,P Kumar,1,1,4,4
2,Sunrisers Hyderabad,9,KV Sharma,3,3,P Kumar,1,1,4,4
