innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,G Gambhir,8,6,1,0,133.33,c SK Warne b AD Mascarenhas,1
1,Delhi Daredevils,V Sehwag,16,11,2,1,145.45,c Kamran Khan b AD Mascarenhas,2
1,Delhi Daredevils,AB de Villiers,50,40,5,1,125.0,lbw b SK Warne,3
1,Delhi Daredevils,TM Dilshan,7,10,1,0,70.0,c SA Asnodkar b MM Patel,4
1,Delhi Daredevils,KD Karthik,4,5,0,0,80.0,c & b SK Warne,5
1,Delhi Daredevils,DL Vettori,29,28,3,0,103.57,b MM Patel,6
1,Delhi Daredevils,M Manhas,23,16,2,1,143.75,not out,7
1,Delhi Daredevils,A Mishra,0,4,0,0,0.0,b Kamran Khan,8
1,Delhi Daredevils,PJ Sangwan,1,1,0,0,100.0,not out,9
2,Rajasthan Royals,RJ Quiney,4,9,1,0,44.44,lbw b A Nehra,1
2,Rajasthan Royals,GC Smith,44,46,5,0,95.65,not out,2
2,Rajasthan Royals,SA Asnodkar,11,8,1,1,137.5,run out (A Mishra),3
2,Rajasthan Royals,PC Valthaty,1,5,0,0,20.0,c DL Vettori b A Mishra,4
2,Rajasthan Royals,RA Jadeja,16,13,1,0,123.08,c PJ Sangwan b A Mishra,5
2,Rajasthan Royals,SK Warne,0,2,0,0,0.0,st KD Karthik b A Mishra,6
2,Rajasthan Royals,YK Pathan,62,30,3,6,206.67,not out,7
