innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,MA Agarwal,5,9,S Dhawan,5,3,11,12
1,Punjab Kings,2,S Dhawan,15,9,JM Bairstow,8,8,23,17
1,Punjab Kings,3,LS Livingstone,36,14,S Dhawan,15,18,52,32
1,Punjab Kings,4,JM Sharma,23,11,LS Livingstone,14,7,38,18
1,Punjab Kings,5,OF Smith,0,1,LS Livingstone,0,0,0,1
1,Punjab Kings,6,M Shahrukh Khan,15,7,LS Livingstone,14,6,29,13
1,Punjab Kings,7,K Rabada,1,1,M Shahrukh Khan,0,1,1,2
1,Punjab Kings,8,RD Chahar,2,3,K Rabada,0,0,2,3
1,Punjab Kings,9,VG Arora,2,6,RD Chahar,3,3,6,9
1,Punjab Kings,10,Arshdeep Singh,10,5,RD Chahar,17,8,27,13
2,Gujarat Titans,1,MS Wade,6,7,Shubman Gill,25,13,32,20
2,Gujarat Titans,2,B Sai Sudharsan,35,30,Shubman Gill,64,38,101,68
2,Gujarat Titans,3,HH Pandya,27,18,Shubman Gill,7,8,37,25
2,Gujarat Titans,4,DA Miller,1,2,HH Pandya,0,0,2,2
2,Gujarat Titans,5,R Tewatia,13,3,DA Miller,5,2,18,5
