innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,DG Nalkande,3.0,0,37,2,12.33,4,1,0
1,Gujarat Titans,HH Pandya,4.0,0,36,1,9.0,9,1,0
1,Gujarat Titans,LH Ferguson,4.0,0,33,1,8.25,10,1,0
1,Gujarat Titans,Mohammed Shami,4.0,0,36,1,9.0,11,0,0
1,Gujarat Titans,R Tewatia,1.0,0,24,0,24.0,0,0,0
1,Gujarat Titans,Rashid Khan,4.0,0,22,3,5.5,10,0,0
2,Punjab Kings,Arshdeep Singh,4.0,0,31,0,7.75,9,1,0
2,Punjab Kings,K Rabada,4.0,0,35,2,8.75,6,0,1
2,Punjab Kings,LS Livingstone,1.0,0,12,0,12.0,1,0,0
2,Punjab Kings,OF Smith,3.0,0,35,0,11.67,5,1,0
2,Punjab Kings,RD Chahar,4.0,0,41,1,10.25,6,1,0
2,Punjab Kings,VG Arora,4.0,0,34,0,8.5,5,0,0
