innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,16,5,Punjab Kings,M Shahrukh Khan,Rashid Khan,VK Sharma,,struck down,False
1,20,5,Gujarat Titans,RD Chahar,HH Pandya,VK Sharma,,struck down,False
2,6,6,Punjab Kings,B Sai Sudharsan,K Rabada,VK Sharma,,struck down,False
