innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,Auqib Nabi,4.0,0,32,0,8.0,10,0,2
1,Delhi Capitals,L Ngidi,4.0,0,46,0,11.5,7,0,0
1,Delhi Capitals,M Tiwari,4.0,0,40,2,10.0,8,2,0
1,Delhi Capitals,MA Starc,4.0,0,57,2,14.25,9,3,0
1,Delhi Capitals,Mukesh Kumar,4.0,0,31,1,7.75,7,2,0
2,Punjab Kings,Arshdeep Singh,4.0,0,21,2,5.25,14,2,0
2,Punjab Kings,BJ Dwarshuis,4.0,0,51,1,12.75,6,2,0
2,Punjab Kings,M Jansen,4.0,0,45,0,11.25,8,1,0
2,Punjab Kings,MP Stoinis,3.0,0,44,1,14.67,3,2,0
2,Punjab Kings,Yash Thakur,4.0,0,55,2,13.75,8,1,1
