innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Deccan Chargers,HH Gibbs,12,10,1,1,120.0,b DW Steyn,1
1,Deccan Chargers,AC Gilchrist,0,1,0,0,0.0,c RV Uthappa b DW Steyn,2
1,Deccan Chargers,TL Suman,0,1,0,0,0.0,c LRPL Taylor b DW Steyn,3
1,Deccan Chargers,RG Sharma,51,46,7,0,110.87,c MK Pandey b R Vinay Kumar,4
1,Deccan Chargers,MD Mishra,41,30,1,3,136.67,"run out (DW Steyn, RV Uthappa)",5
1,Deccan Chargers,A Symonds,19,20,2,0,95.0,st RV Uthappa b A Kumble,6
1,Deccan Chargers,RJ Harris,13,9,0,1,144.44,not out,7
1,Deccan Chargers,B Sumanth,6,4,0,0,150.0,not out,8
2,Royal Challengers Bangalore,MK Pandey,0,1,0,0,0.0,c AC Gilchrist b RJ Harris,1
2,Royal Challengers Bangalore,JH Kallis,27,37,1,0,72.97,c B Sumanth b PP Ojha,2
2,Royal Challengers Bangalore,R Dravid,49,35,8,0,140.0,c B Sumanth b A Symonds,3
2,Royal Challengers Bangalore,RV Uthappa,34,20,0,3,170.0,b Harmeet Singh,4
2,Royal Challengers Bangalore,LRPL Taylor,1,5,0,0,20.0,b RP Singh,5
2,Royal Challengers Bangalore,V Kohli,3,4,0,0,75.0,c B Sumanth b PP Ojha,6
2,Royal Challengers Bangalore,CL White,4,3,0,0,133.33,c A Symonds b RP Singh,7
2,Royal Challengers Bangalore,R Vinay Kumar,4,7,0,0,57.14,b RJ Harris,8
2,Royal Challengers Bangalore,DW Steyn,0,1,0,0,0.0,lbw b Harmeet Singh,9
2,Royal Challengers Bangalore,A Kumble,2,4,0,0,50.0,not out,10
2,Royal Challengers Bangalore,KP Appanna,1,1,0,0,100.0,"run out (RG Sharma, AC Gilchrist)",11
