innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,L Ronchi,0,2,0,0,0.0,run out (DA Warner),1
1,Mumbai Indians,JP Duminy,0,4,0,0,0.0,c KD Karthik b DP Nannes,2
1,Mumbai Indians,PR Shah,11,20,0,0,55.0,c A Mishra b R Bhatia,3
1,Mumbai Indians,SR Tendulkar,15,14,2,0,107.14,run out (KD Karthik),4
1,Mumbai Indians,AM Nayar,18,28,1,0,64.29,c AB de Villiers b A Nehra,5
1,Mumbai Indians,DJ Bravo,35,30,2,2,116.67,c KD Karthik b DP Nannes,6
1,Mumbai Indians,Harbhajan Singh,10,6,0,1,166.67,b A Nehra,7
1,Mumbai Indians,AM Rahane,12,12,2,0,100.0,c PJ Sangwan b R Bhatia,8
1,Mumbai Indians,RR Raje,1,2,0,0,50.0,b R Bhatia,9
1,Mumbai Indians,DS Kulkarni,1,4,0,0,25.0,"run out (DA Warner, KD Karthik)",10
2,Delhi Daredevils,G Gambhir,19,23,2,0,82.61,c L Ronchi b Harbhajan Singh,1
2,Delhi Daredevils,DA Warner,21,30,0,1,70.0,st PR Shah b JP Duminy,2
2,Delhi Daredevils,TM Dilshan,17,19,2,0,89.47,c PR Shah b SL Malinga,3
2,Delhi Daredevils,AB de Villiers,50,38,6,1,131.58,not out,4
2,Delhi Daredevils,KD Karthik,5,3,1,0,166.67,not out,5
