innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,20,0,5.0,12,1,1
1,Delhi Daredevils,A Nehra,4.0,0,27,2,6.75,12,3,1
1,Delhi Daredevils,DP Nannes,4.0,0,33,2,8.25,12,2,0
1,Delhi Daredevils,PJ Sangwan,4.0,0,18,0,4.5,9,1,0
1,Delhi Daredevils,R Bhatia,4.0,0,15,3,3.75,11,1,0
2,Mumbai Indians,DJ Bravo,1.0,0,2,0,2.0,4,0,0
2,Mumbai Indians,DS Kulkarni,3.0,0,9,0,3.0,9,0,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,21,1,5.25,9,0,0
2,Mumbai Indians,JP Duminy,4.0,0,15,1,3.75,11,1,0
2,Mumbai Indians,RR Raje,1.5,0,22,0,12.0,3,0,0
2,Mumbai Indians,SL Malinga,4.0,0,30,1,7.5,11,3,0
2,Mumbai Indians,SR Tendulkar,1.0,0,19,0,19.0,1,0,0
