innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,S Sohal,9,12,SM Katich,0,0,12,12
1,Kings XI Punjab,2,SM Katich,1,3,LA Pomersbach,1,2,3,5
1,Kings XI Punjab,3,Yuvraj Singh,1,2,SM Katich,10,7,11,9
1,Kings XI Punjab,4,Yuvraj Singh,19,16,KC Sangakkara,7,11,26,27
1,Kings XI Punjab,5,WA Mota,12,19,KC Sangakkara,40,26,53,44
1,Kings XI Punjab,6,KC Sangakkara,9,6,IK Pathan,8,5,17,11
1,Kings XI Punjab,7,IK Pathan,9,6,B Lee,0,3,9,9
1,Kings XI Punjab,8,B Lee,0,2,PP Chawla,1,1,3,3
2,Deccan Chargers,1,AC Gilchrist,23,13,HH Gibbs,11,13,34,26
2,Deccan Chargers,2,TL Suman,0,1,HH Gibbs,0,0,0,1
2,Deccan Chargers,3,A Symonds,23,21,HH Gibbs,15,24,39,45
2,Deccan Chargers,4,A Symonds,2,4,RG Sharma,3,4,6,7
2,Deccan Chargers,5,Y Venugopal Rao,0,1,RG Sharma,0,0,0,1
2,Deccan Chargers,6,DB Ravi Teja,10,15,RG Sharma,21,15,31,30
2,Deccan Chargers,7,RG Sharma,18,7,RJ Harris,0,1,21,7
2,Deccan Chargers,8,RP Singh,0,2,RJ Harris,0,0,0,2
2,Deccan Chargers,9,RJ Harris,2,1,Jaskaran Singh,0,0,2,1
