innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,3.0,0,31,3,10.33,4,2,0
1,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,20,1,5.0,9,0,0
1,Kolkata Knight Riders,MG Johnson,3.0,0,38,0,12.67,2,1,0
1,Kolkata Knight Riders,PP Chawla,3.0,0,22,0,7.33,10,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,38,0,9.5,9,0,0
1,Kolkata Knight Riders,Shivam Mavi,3.0,0,21,0,7.0,6,1,0
2,Royal Challengers Bangalore,M Ashwin,4.0,0,36,2,9.0,7,1,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,40,2,10.0,8,4,0
2,Royal Challengers Bangalore,TG Southee,4.0,0,34,0,8.5,7,2,0
2,Royal Challengers Bangalore,UT Yadav,3.1,0,36,0,11.37,7,0,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,29,0,7.25,10,0,0
