innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,Q de Kock,29,27,BB McCullum,35,22,67,49
1,Royal Challengers Bangalore,2,BB McCullum,3,6,V Kohli,3,4,7,10
1,Royal Challengers Bangalore,3,M Vohra,0,1,V Kohli,0,0,1,1
1,Royal Challengers Bangalore,4,V Kohli,44,31,Mandeep Singh,19,14,65,45
1,Royal Challengers Bangalore,5,V Kohli,21,9,C de Grandhomme,11,6,35,15
2,Kolkata Knight Riders,1,CA Lynn,29,24,SP Narine,27,19,59,43
2,Kolkata Knight Riders,2,RV Uthappa,36,21,CA Lynn,11,10,49,31
2,Kolkata Knight Riders,3,N Rana,15,10,CA Lynn,14,14,31,24
2,Kolkata Knight Riders,4,AD Russell,0,1,CA Lynn,0,0,0,1
2,Kolkata Knight Riders,5,CA Lynn,8,4,KD Karthik,23,10,32,14
2,Kolkata Knight Riders,6,Shubman Gill,5,2,CA Lynn,0,0,5,2
