match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2022-03-27,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",4.0,0,22,1,5.5,7,1,0
8,2022-04-01,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,1,13,2,3.25,13,1,0
11,2022-04-03,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,25,3,6.25,9,0,0
16,2022-04-08,Gujarat Titans,"Brabourne Stadium, Mumbai",4.0,0,41,1,10.25,6,1,0
23,2022-04-13,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",4.0,0,44,0,11.0,6,0,0
28,2022-04-17,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,28,2,7.0,7,1,0
32,2022-04-20,Delhi Capitals,"Brabourne Stadium, Mumbai",2.3,0,21,1,8.4,4,0,0
38,2022-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",3.0,0,30,0,10.0,3,1,0
42,2022-04-29,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",4.0,0,30,2,7.5,10,0,0
48,2022-05-03,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",1.3,0,11,0,7.33,3,0,0
52,2022-05-07,Rajasthan Royals,"Wankhede Stadium, Mumbai",3.4,0,39,0,10.64,5,2,0
60,2022-05-13,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",4.0,0,37,2,9.25,10,3,0
64,2022-05-16,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",4.0,0,19,0,4.75,14,0,0
