innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PP Shaw,24,23,2,1,104.35,c Ishan Kishan b JJ Bumrah,1
1,Delhi Capitals,DA Warner,5,6,1,0,83.33,c JJ Bumrah b DR Sams,2
1,Delhi Capitals,MR Marsh,0,1,0,0,0.0,c RG Sharma b JJ Bumrah,3
1,Delhi Capitals,RR Pant,39,33,4,1,118.18,c Ishan Kishan b Ramandeep Singh,4
1,Delhi Capitals,SN Khan,10,7,0,1,142.86,c Ishan Kishan b M Markande,5
1,Delhi Capitals,R Powell,43,34,1,4,126.47,b JJ Bumrah,6
1,Delhi Capitals,AR Patel,19,10,0,2,190.0,not out,7
1,Delhi Capitals,SN Thakur,4,5,0,0,80.0,c TH David b Ramandeep Singh,8
1,Delhi Capitals,Kuldeep Yadav,1,1,0,0,100.0,not out,9
2,Mumbai Indians,Ishan Kishan,48,35,3,4,137.14,c DA Warner b Kuldeep Yadav,1
2,Mumbai Indians,RG Sharma,2,13,0,0,15.38,c SN Thakur b A Nortje,2
2,Mumbai Indians,D Brevis,37,33,1,3,112.12,b SN Thakur,3
2,Mumbai Indians,Tilak Varma,21,17,1,1,123.53,c RR Pant b A Nortje,4
2,Mumbai Indians,TH David,34,11,2,4,309.09,c PP Shaw b SN Thakur,5
2,Mumbai Indians,Ramandeep Singh,13,6,2,0,216.67,not out,6
2,Mumbai Indians,DR Sams,0,1,0,0,0.0,not out,7
