innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,DR Sams,4.0,0,30,1,7.5,9,1,0
1,Mumbai Indians,HR Shokeen,4.0,0,34,0,8.5,11,2,0
1,Mumbai Indians,JJ Bumrah,4.0,0,25,3,6.25,11,0,0
1,Mumbai Indians,M Markande,4.0,0,26,1,6.5,8,0,0
1,Mumbai Indians,RP Meredith,2.0,0,9,0,4.5,7,1,0
1,Mumbai Indians,Ramandeep Singh,2.0,0,29,2,14.5,3,4,0
2,Delhi Capitals,A Nortje,4.0,0,37,2,9.25,10,0,0
2,Delhi Capitals,AR Patel,3.0,0,26,0,8.67,3,0,0
2,Delhi Capitals,KK Ahmed,3.1,0,24,0,7.58,11,1,1
2,Delhi Capitals,Kuldeep Yadav,4.0,0,33,1,8.25,9,0,0
2,Delhi Capitals,MR Marsh,2.0,0,7,0,3.5,8,0,0
2,Delhi Capitals,SN Thakur,3.0,0,32,2,10.67,8,2,0
