innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,DA Warner,21,3.6
1,Delhi Capitals,2,MR Marsh,22,4.2
1,Delhi Capitals,3,PP Shaw,31,6.4
1,Delhi Capitals,4,SN Khan,50,9.4
1,Delhi Capitals,5,RR Pant,125,16.6
1,Delhi Capitals,6,R Powell,143,19.2
1,Delhi Capitals,7,SN Thakur,151,20.3
2,Mumbai Indians,1,RG Sharma,25,6.2
2,Mumbai Indians,2,Ishan Kishan,76,12.3
2,Mumbai Indians,3,D Brevis,95,15.3
2,Mumbai Indians,4,TH David,145,18.5
2,Mumbai Indians,5,Tilak Varma,155,19.5
