match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Kings XI Punjab,R Dravid,28,24,3,0,116.67,c JP Faulkner b Harmeet Singh
4,Kings XI Punjab,AM Rahane,98,66,16,1,148.48,b JP Faulkner
4,Kings XI Punjab,AL Menaria,0,3,0,0,0.0,b PP Chawla
4,Kings XI Punjab,BJ Hodge,21,16,1,1,131.25,b JP Faulkner
4,Kings XI Punjab,OA Shah,14,8,2,0,175.0,not out
4,Kings XI Punjab,KK Cooper,11,3,1,1,366.67,not out
7,Kolkata Knight Riders,R Dravid,26,24,2,2,108.33,"run out (Iqbal Abdulla, R Bhatia)"
7,Kolkata Knight Riders,AM Rahane,0,4,0,0,0.0,run out (G Gambhir)
7,Kolkata Knight Riders,SP Goswami,23,18,2,0,127.78,b R Bhatia
7,Kolkata Knight Riders,AL Menaria,40,30,4,1,133.33,b B Lee
7,Kolkata Knight Riders,BJ Hodge,44,29,3,2,151.72,c BB McCullum b B Lee
7,Kolkata Knight Riders,OA Shah,23,11,2,1,209.09,not out
7,Kolkata Knight Riders,KK Cooper,5,5,0,0,100.0,not out
12,Mumbai Indians,R Dravid,3,5,0,0,60.0,c TL Suman b MM Patel
12,Mumbai Indians,AM Rahane,40,31,4,2,129.03,c RE Levi b KA Pollard
12,Mumbai Indians,SP Goswami,0,1,0,0,0.0,c KD Karthik b MM Patel
12,Mumbai Indians,OA Shah,76,42,5,5,180.95,b SL Malinga
12,Mumbai Indians,AL Menaria,20,15,2,1,133.33,c RG Sharma b KA Pollard
12,Mumbai Indians,J Botha,2,3,0,0,66.67,c KA Pollard b SL Malinga
12,Mumbai Indians,KK Cooper,14,6,0,2,233.33,b MM Patel
12,Mumbai Indians,AA Chavan,4,2,1,0,200.0,c KD Karthik b KA Pollard
12,Mumbai Indians,GB Hogg,2,5,0,0,40.0,c JEC Franklin b MM Patel
12,Mumbai Indians,A Singh,0,3,0,0,0.0,b KA Pollard
12,Mumbai Indians,SK Trivedi,5,6,0,0,83.33,not out
15,Kolkata Knight Riders,R Dravid,28,27,5,0,103.7,c MK Tiwary b Shakib Al Hasan
15,Kolkata Knight Riders,AM Rahane,19,16,3,0,118.75,c MS Bisla b Shakib Al Hasan
15,Kolkata Knight Riders,AL Menaria,1,6,0,0,16.67,run out (YK Pathan)
15,Kolkata Knight Riders,SP Goswami,24,22,1,1,109.09,c L Balaji b Shakib Al Hasan
15,Kolkata Knight Riders,OA Shah,31,33,3,0,93.94,st MS Bisla b SP Narine
15,Kolkata Knight Riders,BJ Hodge,12,9,0,1,133.33,not out
15,Kolkata Knight Riders,J Botha,6,7,1,0,85.71,not out
18,Royal Challengers Bangalore,R Dravid,25,32,2,0,78.12,st AB de Villiers b DL Vettori
18,Royal Challengers Bangalore,AM Rahane,103,60,12,5,171.67,not out
18,Royal Challengers Bangalore,OA Shah,60,26,5,5,230.77,c R Vinay Kumar b Z Khan
18,Royal Challengers Bangalore,BJ Hodge,1,2,0,0,50.0,not out
20,Deccan Chargers,R Dravid,42,24,7,1,175.0,b DT Christian
20,Deccan Chargers,AM Rahane,44,31,5,1,141.94,c DT Christian b A Mishra
20,Deccan Chargers,AL Menaria,22,20,1,1,110.0,c JP Duminy b A Mishra
20,Deccan Chargers,OA Shah,12,11,1,0,109.09,c AA Jhunjhunwala b A Mishra
20,Deccan Chargers,BJ Hodge,48,21,6,2,228.57,not out
20,Deccan Chargers,J Botha,14,9,0,1,155.56,c T Mishra b Anand Rajan
20,Deccan Chargers,DH Yagnik,9,3,2,0,300.0,not out
26,Chennai Super Kings,R Dravid,26,28,3,1,92.86,c DE Bollinger b SB Jakati
26,Chennai Super Kings,AM Rahane,15,10,3,0,150.0,c KMDN Kulasekara b R Ashwin
26,Chennai Super Kings,OA Shah,52,43,4,3,120.93,c MS Dhoni b KMDN Kulasekara
26,Chennai Super Kings,AL Menaria,36,34,2,1,105.88,c SB Jakati b DE Bollinger
26,Chennai Super Kings,BJ Hodge,3,5,0,0,60.0,not out
30,Royal Challengers Bangalore,R Dravid,58,42,8,0,138.1,c TM Dilshan b KP Appanna
30,Royal Challengers Bangalore,AM Rahane,13,18,1,0,72.22,c LA Pomersbach b KP Appanna
30,Royal Challengers Bangalore,OA Shah,10,15,0,1,66.67,st AB de Villiers b KP Appanna
30,Royal Challengers Bangalore,SP Goswami,1,2,0,0,50.0,c MA Agarwal b KP Appanna
30,Royal Challengers Bangalore,BJ Hodge,10,8,1,0,125.0,c MA Agarwal b HV Patel
30,Royal Challengers Bangalore,STR Binny,20,18,2,0,111.11,not out
30,Royal Challengers Bangalore,KK Cooper,8,6,2,0,133.33,c DL Vettori b Z Khan
30,Royal Challengers Bangalore,GB Hogg,13,11,1,0,118.18,c R Vinay Kumar b HV Patel
39,Delhi Daredevils,R Dravid,40,38,5,0,105.26,c AB Agarkar b IK Pathan
39,Delhi Daredevils,AM Rahane,84,63,9,1,133.33,not out
39,Delhi Daredevils,BJ Hodge,22,18,3,0,122.22,lbw b M Morkel
39,Delhi Daredevils,OA Shah,1,1,0,0,100.0,run out (NV Ojha)
43,Delhi Daredevils,R Dravid,57,43,7,0,132.56,b M Morkel
43,Delhi Daredevils,AM Rahane,42,32,7,0,131.25,c V Sehwag b P Negi
43,Delhi Daredevils,SR Watson,8,9,0,1,88.89,b P Negi
43,Delhi Daredevils,OA Shah,1,3,0,0,33.33,c NV Ojha b UT Yadav
43,Delhi Daredevils,BJ Hodge,1,2,0,0,50.0,c V Sehwag b P Negi
43,Delhi Daredevils,AL Menaria,2,4,0,0,50.0,c KP Pietersen b P Negi
43,Delhi Daredevils,SP Goswami,18,21,1,0,85.71,not out
43,Delhi Daredevils,AA Chavan,7,6,1,0,116.67,not out
48,Kings XI Punjab,R Dravid,46,39,8,0,117.95,c P Awana b RJ Harris
48,Kings XI Punjab,AM Rahane,5,6,1,0,83.33,c N Saini b RJ Harris
48,Kings XI Punjab,SR Watson,36,17,4,2,211.76,c RJ Harris b PP Chawla
48,Kings XI Punjab,AL Menaria,34,27,1,2,125.93,c Gurkeerat Singh b PP Chawla
48,Kings XI Punjab,BJ Hodge,36,23,2,2,156.52,c SE Marsh b RJ Harris
48,Kings XI Punjab,J Botha,14,8,2,0,175.0,not out
48,Kings XI Punjab,STR Binny,0,1,0,0,0.0,c SE Marsh b RJ Harris
52,Pune Warriors,R Dravid,14,16,2,0,87.5,c MJ Clarke b WD Parnell
52,Pune Warriors,AM Rahane,0,3,0,0,0.0,c SPD Smith b B Kumar
52,Pune Warriors,SR Watson,90,51,10,4,176.47,not out
52,Pune Warriors,AL Menaria,18,21,1,0,85.71,c M Manhas b MJ Clarke
52,Pune Warriors,OA Shah,4,7,0,0,57.14,not out
56,Chennai Super Kings,R Dravid,4,9,1,0,44.44,c MEK Hussey b BW Hilfenhaus
56,Chennai Super Kings,AM Rahane,17,22,2,0,77.27,c R Ashwin b VY Mahesh
56,Chennai Super Kings,SR Watson,5,11,1,0,45.45,c R Ashwin b BW Hilfenhaus
56,Chennai Super Kings,STR Binny,27,18,3,1,150.0,c SK Raina b VY Mahesh
56,Chennai Super Kings,BJ Hodge,33,28,2,1,117.86,lbw b R Ashwin
56,Chennai Super Kings,J Botha,12,20,0,0,60.0,b RA Jadeja
56,Chennai Super Kings,AL Menaria,6,5,1,0,120.0,not out
56,Chennai Super Kings,DH Yagnik,10,7,2,0,142.86,not out
60,Pune Warriors,R Dravid,21,20,4,0,105.0,c RV Uthappa b A Nehra
60,Pune Warriors,AM Rahane,61,47,7,0,129.79,b AD Mathews
60,Pune Warriors,SR Watson,58,31,6,4,187.1,b A Nehra
60,Pune Warriors,BJ Hodge,14,14,0,0,100.0,c SC Ganguly b A Nehra
60,Pune Warriors,STR Binny,6,5,0,0,120.0,not out
60,Pune Warriors,J Botha,7,3,1,0,233.33,not out
68,Deccan Chargers,R Dravid,39,36,5,0,108.33,c CA Lynn b MS Gony
68,Deccan Chargers,AM Rahane,6,7,1,0,85.71,c S Dhawan b DW Steyn
68,Deccan Chargers,SR Watson,13,13,1,1,100.0,b A Mishra
68,Deccan Chargers,STR Binny,7,8,1,0,87.5,b A Mishra
68,Deccan Chargers,OA Shah,28,32,1,0,87.5,run out (PA Patel)
68,Deccan Chargers,AL Menaria,20,17,1,1,117.65,c S Dhawan b V Pratap Singh
68,Deccan Chargers,J Botha,3,4,0,0,75.0,c & b DW Steyn
68,Deccan Chargers,SP Goswami,3,3,0,0,100.0,b V Pratap Singh
68,Deccan Chargers,A Chandila,0,1,0,0,0.0,not out
72,Mumbai Indians,R Dravid,5,5,1,0,100.0,c KD Karthik b DS Kulkarni
72,Mumbai Indians,AM Rahane,13,17,2,0,76.47,c RG Sharma b DS Kulkarni
72,Mumbai Indians,SR Watson,45,36,4,2,125.0,c DR Smith b KA Pollard
72,Mumbai Indians,STR Binny,30,17,3,2,176.47,run out (KA Pollard)
72,Mumbai Indians,OA Shah,28,24,1,1,116.67,not out
72,Mumbai Indians,AL Menaria,21,20,1,1,105.0,c & b DS Kulkarni
72,Mumbai Indians,DH Yagnik,6,3,1,0,200.0,c & b SL Malinga
