match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
18,2019-04-06,Kings XI Punjab,MA Chidambaram Stadium,54,38,2,4,142.11,c DA Miller b R Ashwin,2
23,2019-04-09,Kolkata Knight Riders,MA Chidambaram Stadium,43,45,3,0,95.56,not out,2
25,2019-04-11,Rajasthan Royals,Sawai Mansingh Stadium,7,10,0,0,70.0,c RA Tripathi b JD Unadkat,2
29,2019-04-14,Kolkata Knight Riders,Eden Gardens,24,16,5,0,150.0,b SP Narine,2
33,2019-04-17,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,45,31,3,3,145.16,c JM Bairstow b V Shankar,2
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,5,15,0,0,33.33,c AB de Villiers b UT Yadav,2
41,2019-04-23,Sunrisers Hyderabad,MA Chidambaram Stadium,1,7,0,0,14.29,run out (),2
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,39,41,2,2,95.12,c S Dhawan b AR Patel,1
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,96,55,10,4,174.55,b SM Curran,1
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,6,11,1,0,54.55,c Anmolpreet Singh b RD Chahar,1
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,50,39,7,1,128.21,c KMA Paul b TA Boult,1
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,26,13,3,1,200.0,st Q de Kock b KH Pandya,1
