match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2025-03-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,27,0,9.0,4,1,0
9,2025-03-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,1,8.5,6,0,0
12,2025-03-31,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,0,23,1,5.75,14,0,0
16,2025-04-04,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,28,1,9.33,8,0,0
20,2025-04-07,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",4.0,0,57,2,14.25,8,2,0
29,2025-04-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2.0,0,21,0,10.5,5,1,0
33,2025-04-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,29,1,7.25,6,2,0
38,2025-04-20,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,43,0,10.75,6,1,0
41,2025-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,26,4,6.5,12,1,0
45,2025-04-27,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,20,3,5.0,10,0,0
50,2025-05-01,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2.1,1,28,3,12.92,5,1,0
56,2025-05-06,Gujarat Titans,"Wankhede Stadium, Mumbai",4.0,0,22,2,5.5,11,0,0
63,2025-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,29,1,7.25,8,0,0
69,2025-05-26,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",3.3,0,36,0,10.29,6,0,0
72,2025-05-30,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4.0,0,56,2,14.0,6,1,0
73,2025-06-01,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,1,9.5,9,1,0
