innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiant,BA Stokes,4.0,0,36,0,9.0,9,0,0
1,Rising Pune Supergiant,DT Christian,3.0,0,27,1,9.0,2,1,0
1,Rising Pune Supergiant,Imran Tahir,4.0,0,27,3,6.75,9,0,0
1,Rising Pune Supergiant,JD Unadkat,3.5,0,29,3,7.57,8,0,0
1,Rising Pune Supergiant,SN Thakur,3.0,0,25,1,8.33,4,1,0
1,Rising Pune Supergiant,Washington Sundar,2.0,0,12,0,6.0,8,0,0
2,Gujarat Lions,Ankit Soni,4.0,0,16,0,4.0,12,1,0
2,Gujarat Lions,Basil Thampi,4.0,0,35,2,8.75,7,1,0
2,Gujarat Lions,DR Smith,3.0,0,26,0,8.67,4,1,0
2,Gujarat Lions,JP Faulkner,2.5,0,30,0,10.59,3,0,0
2,Gujarat Lions,PJ Sangwan,4.0,0,38,2,9.5,10,1,0
2,Gujarat Lions,RA Jadeja,2.0,0,19,0,9.5,7,0,0
