innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Lions,death,44,5,42,6.29,4,14
1,Gujarat Lions,middle,62,4,41,9.07,7,10
1,Gujarat Lions,powerplay,55,1,36,9.17,9,16
2,Rising Pune Supergiant,death,80,1,42,11.43,9,5
2,Rising Pune Supergiant,middle,44,0,41,6.44,4,19
2,Rising Pune Supergiant,powerplay,43,4,36,7.17,7,19
