innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,3.0,0,20,1,6.67,9,0,0
1,Deccan Chargers,Harmeet Singh,3.0,0,15,0,5.0,6,0,0
1,Deccan Chargers,PP Ojha,3.0,0,27,0,9.0,5,0,0
1,Deccan Chargers,RG Sharma,3.0,0,26,0,8.67,1,1,0
1,Deccan Chargers,RJ Harris,4.0,1,27,3,6.75,15,1,1
1,Deccan Chargers,RP Singh,4.0,0,33,2,8.25,10,2,0
2,Delhi Daredevils,A Mishra,4.0,0,19,3,4.75,13,0,0
2,Delhi Daredevils,A Nehra,4.0,0,38,1,9.5,8,1,1
2,Delhi Daredevils,DP Nannes,3.0,0,38,0,12.67,4,2,0
2,Delhi Daredevils,PJ Sangwan,2.4,0,21,0,7.88,7,1,0
2,Delhi Daredevils,TM Dilshan,3.0,0,13,0,4.33,8,0,0
2,Delhi Daredevils,V Sehwag,1.0,0,25,0,25.0,1,0,1
