innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,G Gambhir,0,5,0,0,0.0,c RP Singh b RJ Harris,1
1,Delhi Daredevils,DA Warner,0,1,0,0,0.0,c HH Gibbs b RJ Harris,2
1,Delhi Daredevils,V Sehwag,39,31,5,0,125.81,lbw b A Symonds,3
1,Delhi Daredevils,TM Dilshan,65,51,7,1,127.45,"run out (TL Suman, AC Gilchrist)",4
1,Delhi Daredevils,AB de Villiers,26,21,0,2,123.81,c AC Gilchrist b RP Singh,5
1,Delhi Daredevils,KD Karthik,9,8,0,1,112.5,b RJ Harris,6
1,Delhi Daredevils,R Bhatia,4,2,1,0,200.0,c Y Venugopal Rao b RP Singh,7
1,Delhi Daredevils,A Mishra,0,1,0,0,0.0,run out (AC Gilchrist),8
1,Delhi Daredevils,PJ Sangwan,0,1,0,0,0.0,not out,9
2,Deccan Chargers,AC Gilchrist,85,35,10,5,242.86,c DP Nannes b A Mishra,1
2,Deccan Chargers,HH Gibbs,0,2,0,0,0.0,b A Nehra,2
2,Deccan Chargers,AA Bilakhia,10,20,0,0,50.0,st KD Karthik b A Mishra,3
2,Deccan Chargers,TL Suman,24,25,3,0,96.0,not out,4
2,Deccan Chargers,A Symonds,24,15,2,1,160.0,c DA Warner b A Mishra,5
2,Deccan Chargers,RG Sharma,5,11,0,0,45.45,not out,6
