match_number,date,opponent,catches,stumpings,run_outs
7,2025-03-27,Sunrisers Hyderabad,1,0,0
61,2025-05-19,Sunrisers Hyderabad,1,0,0
70,2025-05-27,Royal Challengers Bengaluru,1,0,0
