innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,50,1,30,10.0,4,5
1,Kings XI Punjab,middle,109,1,54,12.11,14,11
1,Kings XI Punjab,powerplay,71,1,36,11.83,12,10
2,Mumbai Indians,death,74,2,30,14.8,11,7
2,Mumbai Indians,middle,81,4,54,9.0,10,19
2,Mumbai Indians,powerplay,68,0,36,11.33,11,12
