innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,2.0,0,29,0,14.5,3,1,0
1,Mumbai Indians,Harbhajan Singh,3.0,0,45,0,15.0,1,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,24,1,6.0,9,0,0
1,Mumbai Indians,KV Sharma,3.0,0,32,1,10.67,4,0,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,54,1,13.5,4,2,2
1,Mumbai Indians,SL Malinga,4.0,0,45,0,11.25,5,3,1
2,Kings XI Punjab,AR Patel,3.0,0,28,1,9.33,6,0,0
2,Kings XI Punjab,GJ Maxwell,2.0,0,8,1,4.0,4,0,0
2,Kings XI Punjab,I Sharma,3.0,0,29,0,9.67,7,0,1
2,Kings XI Punjab,MJ Henry,2.0,0,40,0,20.0,2,1,0
2,Kings XI Punjab,MM Sharma,4.0,0,57,2,14.25,6,0,0
2,Kings XI Punjab,R Tewatia,2.0,0,17,1,8.5,5,0,0
2,Kings XI Punjab,Sandeep Sharma,4.0,0,42,1,10.5,8,4,0
