innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,MJ Guptill,36,18,5,1,200.0,c HH Pandya b KV Sharma,1
1,Kings XI Punjab,WP Saha,93,55,11,3,169.09,not out,2
1,Kings XI Punjab,GJ Maxwell,47,21,2,5,223.81,b JJ Bumrah,3
1,Kings XI Punjab,SE Marsh,25,16,0,2,156.25,c PA Patel b MJ McClenaghan,4
1,Kings XI Punjab,AR Patel,19,13,0,1,146.15,not out,5
2,Mumbai Indians,LMP Simmons,59,32,5,4,184.38,c MJ Guptill b GJ Maxwell,1
2,Mumbai Indians,PA Patel,38,23,7,0,165.22,c M Vohra b MM Sharma,2
2,Mumbai Indians,N Rana,12,12,2,0,100.0,c MJ Guptill b AR Patel,3
2,Mumbai Indians,RG Sharma,5,7,0,0,71.43,c MJ Guptill b R Tewatia,4
2,Mumbai Indians,KA Pollard,50,24,1,5,208.33,not out,5
2,Mumbai Indians,HH Pandya,30,13,0,4,230.77,c WP Saha b Sandeep Sharma,6
2,Mumbai Indians,KV Sharma,19,6,3,1,316.67,b MM Sharma,7
2,Mumbai Indians,Harbhajan Singh,2,4,0,0,50.0,not out,8
