innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Rajasthan Royals,1,1,YBK Jaiswal,DL Chahar,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,2,YBK Jaiswal,DL Chahar,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,3,V Suryavanshi,DL Chahar,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,4,YBK Jaiswal,DL Chahar,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,5,YBK Jaiswal,DL Chahar,V Suryavanshi,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,1,6,YBK Jaiswal,DL Chahar,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,1,YBK Jaiswal,WG Jacks,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,2,V Suryavanshi,WG Jacks,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,3,YBK Jaiswal,WG Jacks,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,4,YBK Jaiswal,WG Jacks,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,5,YBK Jaiswal,WG Jacks,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,6.wides,V Suryavanshi,WG Jacks,YBK Jaiswal,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,2,6,V Suryavanshi,WG Jacks,YBK Jaiswal,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,1,YBK Jaiswal,DL Chahar,V Suryavanshi,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,2,YBK Jaiswal,DL Chahar,V Suryavanshi,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,3,V Suryavanshi,DL Chahar,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,4,YBK Jaiswal,DL Chahar,V Suryavanshi,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,5,YBK Jaiswal,DL Chahar,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,3,6,YBK Jaiswal,DL Chahar,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,1.wides,V Suryavanshi,WG Jacks,YBK Jaiswal,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,1,V Suryavanshi,WG Jacks,YBK Jaiswal,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,2,YBK Jaiswal,WG Jacks,V Suryavanshi,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,3,YBK Jaiswal,WG Jacks,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,4,YBK Jaiswal,WG Jacks,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,True,caught,YBK Jaiswal,C Bosch,powerplay
1,Rajasthan Royals,4,5,Dhruv Jurel,WG Jacks,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,4,6,Dhruv Jurel,WG Jacks,V Suryavanshi,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,1,V Suryavanshi,DL Chahar,Dhruv Jurel,0,0,0,False,False,,0,0,0,0,0,True,caught,V Suryavanshi,Naman Dhir,powerplay
1,Rajasthan Royals,5,2,R Parag,DL Chahar,Dhruv Jurel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,3,R Parag,DL Chahar,Dhruv Jurel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,4,R Parag,DL Chahar,Dhruv Jurel,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,5,R Parag,DL Chahar,Dhruv Jurel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,5,6,R Parag,DL Chahar,Dhruv Jurel,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Rajasthan Royals,6,1,Dhruv Jurel,AM Ghazanfar,R Parag,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
