innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,27,17,1,3,158.82,c C Bosch b WG Jacks,1
1,Rajasthan Royals,V Suryavanshi,4,6,0,0,66.67,c Naman Dhir b DL Chahar,2
1,Rajasthan Royals,Dhruv Jurel,38,26,3,2,146.15,b C Bosch,3
1,Rajasthan Royals,R Parag,14,8,2,1,175.0,c Tilak Varma b AM Ghazanfar,4
1,Rajasthan Royals,MD Shanaka,29,15,0,3,193.33,"run out (C Bosch, SN Thakur)",5
1,Rajasthan Royals,D Ferreira,18,15,0,2,120.0,c C Bosch b DL Chahar,6
1,Rajasthan Royals,JC Archer,32,15,1,3,213.33,c Tilak Varma b SN Thakur,7
1,Rajasthan Royals,SB Dubey,5,6,0,0,83.33,c Naman Dhir b SN Thakur,8
1,Rajasthan Royals,RA Jadeja,19,11,3,0,172.73,not out,9
1,Rajasthan Royals,N Burger,10,3,0,1,333.33,not out,10
2,Mumbai Indians,RG Sharma,0,4,0,0,0.0,c Dhruv Jurel b JC Archer,1
2,Mumbai Indians,RD Rickelton,12,7,1,1,171.43,c V Suryavanshi b N Burger,2
2,Mumbai Indians,Naman Dhir,6,5,1,0,120.0,b JC Archer,3
2,Mumbai Indians,SA Yadav,60,42,3,4,142.86,c & b N Burger,4
2,Mumbai Indians,Tilak Varma,3,7,0,0,42.86,b Brijesh Sharma,5
2,Mumbai Indians,WG Jacks,33,18,3,2,183.33,c Dhruv Jurel b Yash Raj Punja,6
2,Mumbai Indians,HH Pandya,34,15,3,2,226.67,c N Burger b JC Archer,7
2,Mumbai Indians,C Bosch,2,4,0,0,50.0,c D Ferreira b Yash Raj Punja,8
2,Mumbai Indians,SN Thakur,10,11,1,0,90.91,not out,9
2,Mumbai Indians,DL Chahar,8,5,0,1,160.0,lbw b Brijesh Sharma,10
2,Mumbai Indians,AM Ghazanfar,2,3,0,0,66.67,not out,11
