innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,4,Mumbai Indians,YBK Jaiswal,WG Jacks,R Pandit,wicket,struck down,True
2,19,3,Mumbai Indians,DL Chahar,Brijesh Sharma,T Ematty,wicket,struck down,False
