innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,AM Ghazanfar,3.0,0,45,1,15.0,4,1,0
1,Mumbai Indians,C Bosch,4.0,0,38,1,9.5,5,1,0
1,Mumbai Indians,DL Chahar,4.0,0,43,2,10.75,10,0,0
1,Mumbai Indians,Raghu Sharma,3.0,0,25,0,8.33,5,0,0
1,Mumbai Indians,SN Thakur,4.0,0,41,2,10.25,7,0,2
1,Mumbai Indians,WG Jacks,2.0,0,12,1,6.0,7,2,0
2,Rajasthan Royals,Brijesh Sharma,4.0,0,26,2,6.5,9,0,1
2,Rajasthan Royals,JC Archer,4.0,0,17,3,4.25,13,0,0
2,Rajasthan Royals,MD Shanaka,2.0,0,21,0,10.5,3,1,0
2,Rajasthan Royals,N Burger,4.0,0,43,2,10.75,8,2,0
2,Rajasthan Royals,RA Jadeja,2.0,0,24,0,12.0,2,0,0
2,Rajasthan Royals,Yash Raj Punja,4.0,0,44,2,11.0,7,1,0
