match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2019-03-25,Rajasthan Royals,Sawai Mansingh Stadium,22,24,1,2,91.67,c DS Kulkarni b K Gowtham,3
6,2019-03-27,Kolkata Knight Riders,Eden Gardens,58,34,6,1,170.59,b PP Chawla,3
9,2019-03-30,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,43,21,4,2,204.76,c & b KH Pandya,3
13,2019-04-01,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,6,9,0,0,66.67,run out (),3
18,2019-04-06,Chennai Super Kings,MA Chidambaram Stadium,0,2,0,0,0.0,c F du Plessis b Harbhajan Singh,3
22,2019-04-08,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,55,43,3,3,127.91,c V Shankar b Sandeep Sharma,3
28,2019-04-13,Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,15,9,1,1,166.67,b YS Chahal,3
32,2019-04-16,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,26,12,1,2,216.67,c JC Archer b IS Sodhi,3
37,2019-04-20,Delhi Capitals,Arun Jaitley Stadium,2,9,0,0,22.22,c SE Rutherford b K Rabada,3
42,2019-04-24,Royal Challengers Bangalore,M.Chinnaswamy Stadium,35,21,5,1,166.67,c YS Chahal b MP Stoinis,3
48,2019-04-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,27,18,2,1,150.0,c V Shankar b Rashid Khan,3
52,2019-05-03,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,36,26,2,1,138.46,run out (),3
55,2019-05-05,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,7,6,1,0,116.67,c RA Jadeja b Harbhajan Singh,4
