match_number,date,opponent,catches,stumpings,run_outs
33,2010-04-03,Mumbai Indians,1,0,0
36,2010-04-05,Rajasthan Royals,2,0,0
40,2010-04-08,Royal Challengers Bangalore,1,0,0
