match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Kings XI Punjab,AM Salvi,2.0,0,17,1,8.5,4
3,Kings XI Punjab,DL Vettori,3.0,0,15,3,5.0,11
3,Kings XI Punjab,DP Nannes,3.0,0,24,0,8.0,7
3,Kings XI Punjab,PJ Sangwan,2.0,0,19,0,9.5,3
3,Kings XI Punjab,VY Mahesh,2.0,0,25,1,12.5,3
9,Chennai Super Kings,A Nehra,4.0,0,33,1,8.25,5
9,Chennai Super Kings,AM Salvi,3.0,0,41,0,13.67,1
9,Chennai Super Kings,DL Vettori,4.0,0,29,2,7.25,8
9,Chennai Super Kings,DP Nannes,4.0,0,32,0,8.0,9
9,Chennai Super Kings,MK Tiwary,1.0,0,11,0,11.0,0
9,Chennai Super Kings,PJ Sangwan,4.0,0,28,3,7.0,8
14,Royal Challengers Bangalore,A Mishra,4.0,0,19,1,4.75,9
14,Royal Challengers Bangalore,A Nehra,4.0,0,34,2,8.5,10
14,Royal Challengers Bangalore,DL Vettori,4.0,0,35,1,8.75,7
14,Royal Challengers Bangalore,DP Nannes,4.0,0,24,1,6.0,10
14,Royal Challengers Bangalore,PJ Sangwan,4.0,0,32,1,8.0,9
18,Rajasthan Royals,A Mishra,4.1,0,34,3,8.16,9
18,Rajasthan Royals,A Nehra,4.0,0,23,1,5.75,15
18,Rajasthan Royals,DL Vettori,2.0,0,32,0,16.0,1
18,Rajasthan Royals,DP Nannes,3.3,0,23,0,6.57,12
18,Rajasthan Royals,PJ Sangwan,4.0,0,28,0,7.0,8
18,Rajasthan Royals,TM Dilshan,1.0,0,4,0,4.0,2
21,Deccan Chargers,A Mishra,4.0,0,32,1,8.0,5
21,Deccan Chargers,A Nehra,4.0,0,30,2,7.5,5
21,Deccan Chargers,DL Vettori,3.0,0,23,1,7.67,6
21,Deccan Chargers,DP Nannes,4.0,0,16,2,4.0,18
21,Deccan Chargers,PJ Sangwan,4.0,0,24,1,6.0,10
21,Deccan Chargers,TM Dilshan,1.0,0,15,0,15.0,1
26,Chennai Super Kings,A Mishra,3.0,0,24,0,8.0,6
26,Chennai Super Kings,A Nehra,4.0,0,27,3,6.75,11
26,Chennai Super Kings,DP Nannes,4.0,0,27,3,6.75,12
26,Chennai Super Kings,PJ Sangwan,3.0,0,41,1,13.67,5
26,Chennai Super Kings,R Bhatia,3.0,0,17,2,5.67,6
26,Chennai Super Kings,TM Dilshan,3.0,0,23,0,7.67,4
31,Kolkata Knight Riders,A Mishra,4.0,1,18,0,4.5,14
31,Kolkata Knight Riders,A Nehra,4.0,0,23,1,5.75,11
31,Kolkata Knight Riders,DP Nannes,4.0,0,49,0,12.25,4
31,Kolkata Knight Riders,PJ Sangwan,4.0,0,29,2,7.25,11
31,Kolkata Knight Riders,R Bhatia,4.0,0,35,0,8.75,4
35,Mumbai Indians,A Mishra,4.0,0,20,0,5.0,12
35,Mumbai Indians,A Nehra,4.0,0,27,2,6.75,12
35,Mumbai Indians,DP Nannes,4.0,0,33,2,8.25,12
35,Mumbai Indians,PJ Sangwan,4.0,0,18,0,4.5,9
35,Mumbai Indians,R Bhatia,4.0,0,15,3,3.75,11
39,Kolkata Knight Riders,A Mishra,4.0,0,14,3,3.5,15
39,Kolkata Knight Riders,A Nehra,4.0,0,29,2,7.25,11
39,Kolkata Knight Riders,DP Nannes,4.0,0,15,2,3.75,15
39,Kolkata Knight Riders,PJ Sangwan,3.0,0,32,1,10.67,5
39,Kolkata Knight Riders,R Bhatia,1.0,0,13,0,13.0,0
39,Kolkata Knight Riders,TM Dilshan,4.0,0,18,0,4.5,11
43,Deccan Chargers,A Mishra,3.0,0,39,0,13.0,4
43,Deccan Chargers,A Nehra,4.0,0,47,1,11.75,6
43,Deccan Chargers,DP Nannes,4.0,0,31,1,7.75,10
43,Deccan Chargers,PJ Sangwan,4.0,1,18,3,4.5,14
43,Deccan Chargers,R Bhatia,2.4,0,15,4,5.62,6
43,Deccan Chargers,TM Dilshan,2.0,0,8,0,4.0,4
46,Kings XI Punjab,A Nehra,4.0,1,6,1,1.5,19
46,Kings XI Punjab,DL Vettori,3.1,0,15,0,4.74,10
46,Kings XI Punjab,MF Maharoof,4.0,0,29,2,7.25,13
46,Kings XI Punjab,PJ Sangwan,4.0,0,42,1,10.5,12
46,Kings XI Punjab,R Bhatia,3.0,0,22,0,7.33,7
46,Kings XI Punjab,TM Dilshan,1.0,0,7,0,7.0,2
50,Rajasthan Royals,A Mishra,4.0,0,33,3,8.25,7
50,Rajasthan Royals,A Nehra,3.0,0,8,1,2.67,13
50,Rajasthan Royals,AM Salvi,4.0,0,19,2,4.75,12
50,Rajasthan Royals,DP Nannes,4.0,0,33,1,8.25,10
50,Rajasthan Royals,MF Maharoof,4.0,0,27,2,6.75,9
50,Rajasthan Royals,TM Dilshan,1.0,0,10,0,10.0,1
52,Royal Challengers Bangalore,A Nehra,4.0,0,21,1,5.25,13
52,Royal Challengers Bangalore,AB McDonald,3.0,0,22,0,7.33,2
52,Royal Challengers Bangalore,AM Salvi,4.0,0,30,0,7.5,13
52,Royal Challengers Bangalore,DL Vettori,4.0,0,32,0,8.0,5
52,Royal Challengers Bangalore,MF Maharoof,2.0,0,9,0,4.5,5
52,Royal Challengers Bangalore,Y Nagar,2.0,0,20,2,10.0,3
55,Mumbai Indians,A Mishra,4.0,0,42,0,10.5,4
55,Mumbai Indians,AM Salvi,4.0,0,27,1,6.75,10
55,Mumbai Indians,DP Nannes,4.0,0,27,3,6.75,12
55,Mumbai Indians,PJ Sangwan,4.0,0,28,2,7.0,11
55,Mumbai Indians,R Bhatia,4.0,0,29,1,7.25,8
57,Deccan Chargers,A Mishra,4.0,0,19,3,4.75,13
57,Deccan Chargers,A Nehra,4.0,0,38,1,9.5,8
57,Deccan Chargers,DP Nannes,3.0,0,38,0,12.67,4
57,Deccan Chargers,PJ Sangwan,2.4,0,21,0,7.88,7
57,Deccan Chargers,TM Dilshan,3.0,0,13,0,4.33,8
57,Deccan Chargers,V Sehwag,1.0,0,25,0,25.0,1
