match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Kings XI Punjab,G Gambhir,15,13,2,0,115.38,not out
3,Kings XI Punjab,V Sehwag,38,16,4,3,237.5,not out
9,Chennai Super Kings,G Gambhir,0,1,0,0,0.0,c MS Dhoni b L Balaji
9,Chennai Super Kings,V Sehwag,6,9,1,0,66.67,c JA Morkel b MS Gony
9,Chennai Super Kings,AB de Villiers,105,54,5,6,194.44,not out
9,Chennai Super Kings,TM Dilshan,50,27,7,2,185.19,c SK Raina b JA Morkel
9,Chennai Super Kings,KD Karthik,18,16,2,0,112.5,c A Flintoff b L Balaji
9,Chennai Super Kings,MK Tiwary,9,13,1,0,69.23,c A Flintoff b L Balaji
14,Royal Challengers Bangalore,G Gambhir,16,19,1,0,84.21,c MV Boucher b Pankaj Singh
14,Royal Challengers Bangalore,V Sehwag,7,5,0,1,140.0,c KP Pietersen b Pankaj Singh
14,Royal Challengers Bangalore,TM Dilshan,67,47,5,2,142.55,not out
14,Royal Challengers Bangalore,AB de Villiers,21,23,0,0,91.3,b KP Appanna
14,Royal Challengers Bangalore,KD Karthik,12,9,1,1,133.33,c JH Kallis b B Akhil
14,Royal Challengers Bangalore,M Manhas,23,13,3,0,176.92,not out
18,Rajasthan Royals,G Gambhir,8,6,1,0,133.33,c SK Warne b AD Mascarenhas
18,Rajasthan Royals,V Sehwag,16,11,2,1,145.45,c Kamran Khan b AD Mascarenhas
18,Rajasthan Royals,AB de Villiers,50,40,5,1,125.0,lbw b SK Warne
18,Rajasthan Royals,TM Dilshan,7,10,1,0,70.0,c SA Asnodkar b MM Patel
18,Rajasthan Royals,KD Karthik,4,5,0,0,80.0,c & b SK Warne
18,Rajasthan Royals,DL Vettori,29,28,3,0,103.57,b MM Patel
18,Rajasthan Royals,M Manhas,23,16,2,1,143.75,not out
18,Rajasthan Royals,A Mishra,0,4,0,0,0.0,b Kamran Khan
18,Rajasthan Royals,PJ Sangwan,1,1,0,0,100.0,not out
21,Deccan Chargers,G Gambhir,17,15,3,0,113.33,lbw b Shoaib Ahmed
21,Deccan Chargers,V Sehwag,20,11,4,0,181.82,c HH Gibbs b RP Singh
21,Deccan Chargers,AB de Villiers,5,9,1,0,55.56,c PP Ojha b Shoaib Ahmed
21,Deccan Chargers,TM Dilshan,52,46,4,3,113.04,not out
