match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2017-04-05,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,36,2,9.0,8,0,0
6,2017-04-09,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",4.0,0,19,3,4.75,11,0,0
10,2017-04-12,Mumbai Indians,Wankhede Stadium,4.0,0,19,1,4.75,11,0,0
14,2017-04-15,Kolkata Knight Riders,Eden Gardens,4.0,0,29,1,7.25,7,0,0
19,2017-04-17,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,42,2,10.5,9,1,0
21,2017-04-19,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4.0,0,33,0,8.25,5,0,0
24,2017-04-22,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,17,1,4.25,10,0,0
33,2017-04-28,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,16,1,4.0,12,0,0
37,2017-04-30,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",4.0,0,38,1,9.5,7,1,0
40,2017-05-02,Delhi Daredevils,Feroz Shah Kotla,4.0,0,24,0,6.0,7,0,0
44,2017-05-06,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4.0,0,18,1,4.5,8,0,0
48,2017-05-08,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,22,1,5.5,11,0,0
53,2017-05-13,Gujarat Lions,Green Park,4.0,0,34,3,8.5,10,0,0
58,2017-05-17,Kolkata Knight Riders,M Chinnaswamy Stadium,2.0,0,11,0,5.5,5,2,0
